candle_begin_time,open,high,low,close,volume,quote_volume
2020-07-25 00:00:00,9538.1,9542.94,9528.48,9529.18,107.090452,1020484.19338936
2020-07-25 00:05:00,9529.17,9544.66,9528.62,9542.05,94.723167,903853.19567235
2020-07-25 00:10:00,9542.12,9544.21,9534.29,9543.43,99.789925,952338.16394275
2020-07-25 00:15:00,9543.04,9547.36,9539.96,9545.25,88.197324,841865.506911
2020-07-25 00:20:00,9545.24,9547.47,9542.12,9544.48,128.418898,1225691.6035830402
2020-07-25 00:25:00,9544.48,9546.9,9541.01,9542.68,62.509757,596510.60792876
2020-07-25 00:30:00,9542.69,9550.95,9542.69,9550.29,72.056941,688164.68306289
2020-07-25 00:35:00,9550.29,9554.27,9546.79,9547.78,91.512314,873739.4413629201
2020-07-25 00:40:00,9547.79,9549.13,9546.22,9547.28,57.458007,548567.68107096
2020-07-25 00:45:00,9547.25,9550.42,9546.39,9547.98,38.719181,369689.96580437996
2020-07-25 00:50:00,9547.98,9549.04,9537.44,9537.44,89.828285,856731.8784904
2020-07-25 00:55:00,9537.44,9541.34,9534.62,9537.58,89.01805,849016.773319
2020-07-25 01:00:00,9537.58,9537.58,9530.69,9536.89,88.035526,839585.1275541399
2020-07-25 01:05:00,9536.89,9543.75,9536.0,9542.41,70.732251,674956.13926491
2020-07-25 01:10:00,9542.41,9548.29,9542.09,9543.58,93.802281,895209.5729059799
2020-07-25 01:15:00,9543.57,9545.96,9539.31,9539.98,75.660465,721799.3228907
2020-07-25 01:20:00,9539.99,9540.73,9532.43,9533.3,74.414155,709412.4638614999
2020-07-25 01:25:00,9533.31,9533.69,9513.0,9524.92,113.252848,1078724.31697216
2020-07-25 01:30:00,9524.91,9536.78,9524.89,9533.0,68.574559,653721.2709469999
2020-07-25 01:35:00,9532.98,9536.58,9530.48,9535.64,64.778093,617700.5747345199
2020-07-25 01:40:00,9535.68,9541.01,9535.65,9539.85,44.07162,420436.64405700006
2020-07-25 01:45:00,9540.13,9548.31,9536.72,9547.38,52.746474,503590.63093811995
2020-07-25 01:50:00,9547.37,9559.0,9546.73,9558.36,116.543267,1113962.5015621202
2020-07-25 01:55:00,9558.35,9570.0,9555.73,9564.74,121.739955,1164411.0171867
2020-07-25 02:00:00,9564.73,9574.95,9564.56,9574.7,165.226719,1581996.2664093
2020-07-25 02:05:00,9574.69,9579.49,9565.59,9566.02,248.095686,2373288.29418972
2020-07-25 02:10:00,9566.01,9566.24,9558.79,9561.72,142.071306,1358446.04800632
2020-07-25 02:15:00,9561.72,9567.0,9560.71,9565.98,94.063065,899805.3985286999
2020-07-25 02:20:00,9565.97,9577.04,9564.87,9569.96,120.961158,1157593.4436136798
2020-07-25 02:25:00,9569.96,9571.3,9560.11,9561.02,92.317594,882650.3625858801
2020-07-25 02:30:00,9561.02,9563.66,9559.92,9561.62,40.921793,391278.63438466005
2020-07-25 02:35:00,9561.61,9570.0,9561.61,9569.92,74.257908,710642.23892736
2020-07-25 02:40:00,9569.91,9573.09,9569.91,9572.94,52.580254,503347.61672676
2020-07-25 02:45:00,9572.99,9575.49,9567.26,9569.0,97.896141,936768.173229
2020-07-25 02:50:00,9569.0,9569.0,9565.17,9567.13,50.743452,485469.20193275996
2020-07-25 02:55:00,9567.13,9572.41,9566.95,9571.8,77.733187,744046.5193265999
2020-07-25 03:00:00,9571.8,9583.9,9571.8,9578.63,145.728023,1395874.81294849
2020-07-25 03:05:00,9578.63,9580.9,9576.02,9576.33,71.950099,689017.89155667
2020-07-25 03:10:00,9576.34,9579.99,9572.62,9578.02,82.289684,788172.23914568
2020-07-25 03:15:00,9578.02,9595.0,9578.0,9583.29,112.594249,1079023.3404992102
2020-07-25 03:20:00,9583.3,9586.52,9573.5,9575.16,80.688243,772602.83684388
2020-07-25 03:25:00,9575.16,9600.0,9571.79,9586.9,998.950006,9576833.8125214
2020-07-25 03:30:00,9587.64,9600.11,9585.88,9599.05,328.402315,3152350.2418007497
2020-07-25 03:35:00,9599.48,9620.29,9592.22,9615.3,565.022617,5432861.969240099
2020-07-25 03:40:00,9615.42,9623.51,9592.0,9599.53,257.309399,2470049.29498247
2020-07-25 03:45:00,9599.57,9600.0,9584.68,9588.15,126.748884,1215287.3121246
2020-07-25 03:50:00,9588.15,9590.58,9585.09,9585.57,66.506569,637503.37260933
2020-07-25 03:55:00,9585.57,9586.25,9574.59,9581.58,171.521139,1643443.51501962
2020-07-25 04:00:00,9581.59,9594.5,9581.59,9590.96,106.850702,1024800.8088539199
2020-07-25 04:05:00,9590.95,9594.53,9575.98,9575.98,74.002365,708645.1671927
2020-07-25 04:10:00,9575.98,9576.02,9569.36,9574.54,116.512567,1115554.2332441802
2020-07-25 04:15:00,9574.54,9580.18,9570.52,9572.37,75.448284,722218.89031308
2020-07-25 04:20:00,9572.36,9580.71,9571.9,9576.86,88.887279,851261.0267639401
2020-07-25 04:25:00,9576.23,9578.76,9566.77,9569.6,110.807329,1060381.8155984
2020-07-25 04:30:00,9569.6,9574.84,9568.97,9573.17,99.62437,953721.0301529
2020-07-25 04:35:00,9572.99,9574.99,9566.56,9574.44,88.387917,846264.80804148
2020-07-25 04:40:00,9574.45,9580.54,9574.01,9576.92,68.673248,657678.20223616
2020-07-25 04:45:00,9576.92,9583.14,9576.33,9578.37,68.364679,654822.1903932301
