candle_begin_time,open,high,low,close,volume,quote_volume
2017-11-08 00:00:00,7070.0,7070.0,7063.01,7063.01,5.885301,41567.93981601
2017-11-08 00:05:00,7060.0,7060.0,7059.98,7060.0,1.702786,12021.66916
2017-11-08 00:10:00,7074.98,7088.94,7035.02,7073.68,1.454888,10291.41214784
2017-11-08 00:15:00,7060.01,7071.19,7040.13,7040.13,1.493677,10515.68025801
2017-11-08 00:20:00,7056.48,7073.88,7056.48,7073.88,1.761048,12457.44222624
2017-11-08 00:25:00,7073.86,7073.87,7048.0,7072.96,3.002932,21239.61791872
2017-11-08 00:30:00,7072.9,7072.98,7072.9,7072.98,2.106967,14902.53545166
2017-11-08 00:35:00,7073.0,7086.02,7072.99,7073.03,1.229887,8699.027647609999
2017-11-08 00:40:00,7073.43,7086.02,7052.11,7085.0,1.812879,12844.247715
2017-11-08 00:45:00,7075.0,7084.5,7075.0,7084.5,3.68996,26141.52162
2017-11-08 00:50:00,7083.25,7084.0,7058.97,7070.02,2.819579,19934.47992158
2017-11-08 00:55:00,7070.02,7079.41,7058.01,7070.0,5.357036,37874.24452
2017-11-08 01:00:00,7059.55,7079.99,7059.55,7070.9,1.634257,11555.6678213
2017-11-08 01:05:00,7071.42,7080.01,7070.04,7080.0,1.697175,12015.999000000002
2017-11-08 01:10:00,7080.0,7122.0,7079.99,7122.0,14.546647,103601.21993400001
2017-11-08 01:15:00,7125.0,7160.0,7125.0,7150.02,10.502316,75091.76944632
2017-11-08 01:20:00,7150.02,7220.0,7150.02,7220.0,12.959207,93565.47454
2017-11-08 01:25:00,7202.03,7230.0,7202.03,7230.0,3.138452,22691.00796
2017-11-08 01:30:00,7229.99,7241.98,7220.83,7220.97,3.046653,21999.78991341
2017-11-08 01:35:00,7220.97,7240.96,7220.11,7220.12,6.479231,46780.825327720006
2017-11-08 01:40:00,7220.12,7257.99,7220.12,7257.95,3.667573,26619.061455349998
2017-11-08 01:45:00,7257.99,7300.0,7243.15,7287.0,8.413874,61311.899838
