candle_begin_time,open,high,low,close,volume,quote_volume
2018-11-08 00:00:00,6578.46,6582.0,6575.95,6582.0,28.526616,187762.18651200001
2018-11-08 00:05:00,6582.0,6591.59,6582.0,6588.27,103.546035,682189.23600945
2018-11-08 00:10:00,6591.58,6594.0,6584.07,6589.99,47.05251,310075.57037489995
2018-11-08 00:15:00,6589.99,6589.99,6581.37,6586.9,19.55832,128828.69800799998
2018-11-08 00:20:00,6585.37,6586.86,6581.37,6582.99,22.055417,145190.58955682997
2018-11-08 00:25:00,6582.99,6585.99,6581.37,6582.0,11.592684,76303.046088
2018-11-08 00:30:00,6582.0,6584.12,6580.0,6582.47,24.930421,164103.74831987
2018-11-08 00:35:00,6582.47,6586.93,6581.05,6582.62,21.944511,144452.37699882
2018-11-08 00:40:00,6584.35,6585.49,6582.62,6585.0,32.948276,216964.39746
2018-11-08 00:45:00,6585.02,6586.93,6583.55,6586.82,28.347028,186716.77097096
2018-11-08 00:50:00,6586.8,6586.86,6580.99,6583.95,33.224736,218750.0005872
2018-11-08 00:55:00,6581.16,6583.93,6575.86,6579.55,30.209782,198766.77115810002
2018-11-08 01:00:00,6575.93,6579.55,6573.66,6573.66,50.691907,333231.36136962
2018-11-08 01:05:00,6574.94,6575.0,6571.0,6572.0,28.238307,185582.153604
2018-11-08 01:10:00,6571.48,6572.6,6571.0,6572.41,32.930649,216433.72679409
2018-11-08 01:15:00,6572.41,6573.32,6571.0,6571.5,23.559066,154818.402219
2018-11-08 01:20:00,6571.5,6577.5,6571.02,6575.37,33.353481,219311.47836297003
2018-11-08 01:25:00,6575.37,6577.25,6567.51,6569.03,21.687614,142466.58699441998
2018-11-08 01:30:00,6570.92,6572.0,6561.5,6562.0,43.499075,285440.93015
2018-11-08 01:35:00,6561.98,6563.2,6557.71,6563.13,122.994829,807231.0520547699
2018-11-08 01:40:00,6563.13,6563.2,6560.76,6561.43,17.931951,117659.24124993001
2018-11-08 01:45:00,6562.0,6562.0,6559.8,6560.51,30.381705,199319.47946955002
2018-11-08 01:50:00,6559.8,6562.73,6559.8,6561.05,37.839959,248269.86299695002
2018-11-08 01:55:00,6561.07,6561.92,6558.0,6561.1,43.594294,286026.5223634
