candle_begin_time,open,high,low,close,volume,quote_volume
2020-10-20 00:00:00,11751.46,11755.22,11737.99,11737.99,128.339048,1506442.4620335198
2020-10-20 00:05:00,11737.99,11737.99,11716.58,11719.97,140.373584,1645174.1932724798
2020-10-20 00:10:00,11719.97,11727.31,11716.75,11723.74,90.688449,1063207.79707926
2020-10-20 00:15:00,11723.74,11729.54,11716.47,11723.0,79.385593,930637.306739
2020-10-20 00:20:00,11722.99,11723.74,11719.34,11721.01,82.060279,961829.35076179
2020-10-20 00:25:00,11721.0,11737.99,11721.0,11734.91,64.025148,751329.34951668
2020-10-20 00:30:00,11734.92,11745.81,11731.7,11738.51,61.319954,719804.8932285401
2020-10-20 00:35:00,11738.51,11740.22,11726.0,11729.05,101.068076,1185432.5168078
2020-10-20 00:40:00,11729.04,11729.04,11717.54,11718.95,93.659456,1097590.4818912002
2020-10-20 00:45:00,11718.95,11718.96,11703.24,11704.46,136.514038,1597823.09720948
2020-10-20 00:50:00,11704.46,11716.89,11699.73,11716.88,76.007608,890572.02202304
2020-10-20 00:55:00,11716.89,11727.1,11716.89,11724.8,61.780468,724363.6312064
2020-10-20 01:00:00,11724.79,11728.94,11716.29,11727.13,84.868389,995262.6306935699
2020-10-20 01:05:00,11727.12,11733.33,11727.12,11731.52,72.747426,853437.8830675201
2020-10-20 01:10:00,11731.52,11736.02,11728.99,11729.45,107.09642,1256182.103569
2020-10-20 01:15:00,11729.45,11730.01,11718.97,11720.91,74.392036,871942.3586727601
2020-10-20 01:20:00,11720.91,11724.81,11710.75,11714.85,88.941832,1041940.2206052
2020-10-20 01:25:00,11714.85,11714.86,11696.44,11700.15,85.549894,1000946.5922840999
2020-10-20 01:30:00,11700.15,11708.98,11695.2,11697.03,74.720679,874010.0238833701
2020-10-20 01:35:00,11697.04,11711.02,11688.0,11705.08,145.2697,1700393.460076
2020-10-20 01:40:00,11705.08,11708.73,11693.01,11698.82,84.769233,991699.9984050599
2020-10-20 01:45:00,11698.87,11707.59,11698.19,11699.28,79.921485,935023.8310308001
2020-10-20 01:50:00,11699.29,11703.99,11688.16,11703.27,105.776104,1237926.30466008
2020-10-20 01:55:00,11703.21,11703.21,11677.59,11697.78,195.268154,2284203.90649812
2020-10-20 02:00:00,11697.78,11712.36,11690.31,11712.24,89.697453,1050558.0969247199
2020-10-20 02:05:00,11712.24,11717.81,11710.22,11714.64,73.700339,863372.93926296
2020-10-20 02:10:00,11714.64,11718.98,11711.47,11712.36,58.258474,682344.22053864
2020-10-20 02:15:00,11712.36,11716.18,11710.34,11714.96,67.317991,788627.57184536
2020-10-20 02:20:00,11714.96,11718.98,11711.18,11714.01,118.645436,1389813.82375836
2020-10-20 02:25:00,11714.01,11714.76,11705.8,11710.35,63.047029,738302.77605015
2020-10-20 02:30:00,11710.35,11712.52,11706.58,11706.59,46.71352,546856.0260968
2020-10-20 02:35:00,11706.59,11712.2,11704.64,11712.2,36.679518,429597.85071960004
2020-10-20 02:40:00,11712.21,11715.0,11712.21,11714.97,50.224812,588382.1658356399
2020-10-20 02:45:00,11714.96,11728.12,11714.96,11727.01,80.006127,938232.6513902701
2020-10-20 02:50:00,11727.02,11727.72,11721.19,11724.96,61.316993,718939.2902452799
2020-10-20 02:55:00,11724.95,11729.65,11719.95,11719.95,56.522383,662439.50264085
2020-10-20 03:00:00,11719.96,11719.96,11706.56,11717.7,127.411003,1492963.9098531
2020-10-20 03:05:00,11717.69,11724.46,11714.32,11722.98,41.391362,485230.10889876
2020-10-20 03:10:00,11723.05,11732.67,11722.98,11727.31,67.803403,795151.52603593
2020-10-20 03:15:00,11727.3,11727.82,11720.86,11721.69,49.568533,581026.97758077
2020-10-20 03:20:00,11721.67,11727.04,11716.47,11723.72,56.040718,657005.68643096
2020-10-20 03:25:00,11723.72,11724.24,11718.56,11719.46,50.287257,589339.4969212199
2020-10-20 03:30:00,11719.46,11743.0,11719.46,11740.52,115.519357,1356257.32124564
2020-10-20 03:35:00,11740.53,11750.08,11740.52,11747.06,119.66993,1405769.8479058
2020-10-20 03:40:00,11747.08,11749.88,11735.07,11747.56,121.840893,1431333.2009710798
2020-10-20 03:45:00,11747.56,11765.96,11747.13,11756.79,198.316436,2331564.69160044
2020-10-20 03:50:00,11756.79,11759.57,11748.0,11749.75,104.104319,1223199.72217025
2020-10-20 03:55:00,11749.78,11750.22,11736.7,11741.0,77.239012,906863.239892
2020-10-20 04:00:00,11741.0,11745.12,11735.14,11735.21,85.671986,1005378.74682706
2020-10-20 04:05:00,11735.2,11735.88,11727.83,11735.59,184.846049,2169277.44418391
2020-10-20 04:10:00,11735.76,11735.76,11720.16,11727.31,89.487047,1049442.34115357
2020-10-20 04:15:00,11727.32,11737.41,11727.29,11736.62,78.00598,915526.5449876
2020-10-20 04:20:00,11736.62,11747.74,11736.23,11745.89,65.110613,764782.09813057
2020-10-20 04:25:00,11745.89,11756.66,11745.57,11752.04,90.078935,1058611.2472774
2020-10-20 04:30:00,11752.04,11752.19,11736.8,11739.48,91.682237,1076301.78761676
2020-10-20 04:35:00,11739.48,11744.8,11737.56,11743.77,75.06216,881512.7427432002
2020-10-20 04:40:00,11743.59,11745.95,11743.0,11744.59,67.942733,797959.5425644701
2020-10-20 04:45:00,11744.59,11744.59,11735.99,11736.26,65.201626,765223.2351587601
2020-10-20 04:50:00,11736.26,11737.79,11727.3,11731.94,103.375522,1212795.4215726801
2020-10-20 04:55:00,11731.84,11731.84,11719.8,11723.43,136.717148,1602793.9143776402
2020-10-20 05:00:00,11723.44,11723.53,11715.0,11722.71,108.556049,1272571.08117279
2020-10-20 05:05:00,11722.71,11741.21,11722.7,11738.99,106.491794,1250106.10484806
2020-10-20 05:10:00,11738.99,11743.03,11734.76,11740.89,83.28652,977857.8698027999
2020-10-20 05:15:00,11740.9,11741.4,11726.65,11726.65,55.189102,647183.2829682999
2020-10-20 05:20:00,11726.65,11740.71,11726.47,11740.52,93.602499,1098942.0115594799
2020-10-20 05:25:00,11740.52,11750.0,11738.1,11748.73,135.136891,1587686.8453984298
2020-10-20 05:30:00,11748.74,11750.0,11743.2,11745.44,153.370371,1801402.4903582402
2020-10-20 05:35:00,11745.44,11745.44,11737.0,11737.58,66.74263,783396.9590354001
2020-10-20 05:40:00,11737.59,11747.13,11737.25,11742.71,79.678288,935639.0292804799
2020-10-20 05:45:00,11742.71,11747.53,11734.24,11745.14,112.852136,1325464.13661904
2020-10-20 05:50:00,11745.15,11750.0,11741.0,11749.99,93.204101,1095147.25470899
2020-10-20 05:55:00,11750.0,11760.0,11749.08,11755.53,316.039912,3715216.66671336
2020-10-20 06:00:00,11755.53,11755.53,11740.14,11745.0,173.201529,2034251.958105
2020-10-20 06:05:00,11745.0,11759.73,11740.56,11755.07,82.361398,968163.9987878599
2020-10-20 06:10:00,11755.06,11768.54,11755.06,11762.33,97.213807,1143460.87849031
2020-10-20 06:15:00,11762.33,11779.0,11762.33,11768.76,156.252311,1838895.9476043598
2020-10-20 06:20:00,11768.75,11778.17,11766.62,11770.59,168.608438,1984620.7942384202
2020-10-20 06:25:00,11770.6,11779.82,11769.6,11776.95,98.08808,1155178.413756
2020-10-20 06:30:00,11776.95,11789.68,11775.03,11787.62,279.208545,3291204.2292129006
2020-10-20 06:35:00,11787.62,11790.0,11784.42,11788.47,131.308126,1547921.9041072198
2020-10-20 06:40:00,11788.46,11800.0,11784.53,11796.81,185.84613,2192391.4848452997
2020-10-20 06:45:00,11796.71,11796.74,11771.86,11779.26,143.201789,1686811.10509614
2020-10-20 06:50:00,11779.26,11800.0,11779.25,11798.08,175.21511,2067201.8849888002
2020-10-20 06:55:00,11798.09,11802.0,11788.24,11790.06,323.277836,3811465.0831101597
2020-10-20 07:00:00,11790.07,11797.9,11781.47,11790.6,133.850592,1578178.7900352
2020-10-20 07:05:00,11790.55,11798.12,11784.89,11790.94,83.2041,981054.550854
2020-10-20 07:10:00,11790.94,11800.0,11788.9,11797.66,102.979213,1214913.74204158
2020-10-20 07:15:00,11797.65,11800.0,11790.5,11798.9,109.043322,1286591.2519458
2020-10-20 07:20:00,11798.91,11822.88,11798.91,11819.08,376.227086,4446658.02760088
2020-10-20 07:25:00,11819.08,11849.0,11818.95,11834.75,525.563736,6219915.424625999
2020-10-20 07:30:00,11834.75,11837.05,11788.48,11791.0,351.497205,4144503.5441550002
2020-10-20 07:35:00,11791.36,11794.49,11764.73,11768.59,249.419078,2935310.8671600204
2020-10-20 07:40:00,11768.62,11773.34,11753.27,11753.49,202.79285,2383523.7345465
2020-10-20 07:45:00,11753.49,11753.93,11737.02,11749.78,324.58657,3813820.7884546
2020-10-20 07:50:00,11749.79,11764.69,11726.0,11736.51,311.627495,3657419.21134245
2020-10-20 07:55:00,11736.52,11745.69,11707.01,11735.46,397.107567,4660239.96822582
2020-10-20 08:00:00,11735.45,11735.45,11702.13,11707.67,420.070148,4918042.66963516
2020-10-20 08:05:00,11707.96,11736.34,11703.9,11728.98,236.46359,2773476.7178382
2020-10-20 08:10:00,11728.98,11749.0,11722.63,11746.6,186.585079,2191740.2889814
2020-10-20 08:15:00,11746.6,11746.72,11731.65,11745.79,120.344236,1413538.12376644
2020-10-20 08:20:00,11745.78,11749.73,11741.42,11749.3,104.332586,1225834.8526898
2020-10-20 08:25:00,11749.3,11749.3,11737.55,11738.78,140.17861,1645525.8634958
2020-10-20 08:30:00,11738.79,11749.63,11725.73,11747.75,147.872319,1737167.03553225
2020-10-20 08:35:00,11747.76,11747.76,11740.19,11746.7,80.679488,947717.7416896002
2020-10-20 08:40:00,11746.7,11749.73,11746.69,11747.45,98.726995,1159790.4374127502
2020-10-20 08:45:00,11747.57,11752.56,11745.58,11752.48,122.130156,1435332.2157868799
2020-10-20 08:50:00,11752.47,11762.0,11751.89,11752.63,184.479056,2168114.08791728
2020-10-20 08:55:00,11752.63,11752.64,11737.65,11740.1,144.916542,1701334.6947342
2020-10-20 09:00:00,11740.1,11744.61,11728.24,11728.93,173.338854,2033079.28484622
2020-10-20 09:05:00,11728.93,11741.05,11728.58,11734.99,118.901041,1395302.52712459
2020-10-20 09:10:00,11734.99,11741.65,11731.56,11740.71,84.598776,993249.6953709599
2020-10-20 09:15:00,11740.71,11755.04,11740.7,11754.54,148.330115,1743552.2699721002
2020-10-20 09:20:00,11754.54,11759.63,11750.0,11758.06,92.056546,1082406.39126076
2020-10-20 09:25:00,11758.07,11761.23,11753.36,11759.44,100.354497,1180112.68620168
2020-10-20 09:30:00,11759.97,11763.95,11756.06,11763.49,106.62461,1254277.5334889
2020-10-20 09:35:00,11763.5,11771.28,11762.21,11770.2,107.834754,1269236.6215308001
2020-10-20 09:40:00,11770.19,11784.01,11770.19,11782.25,171.975192,2026254.705942
2020-10-20 09:45:00,11782.24,11797.85,11780.0,11797.15,134.295867,1584308.4873790499
2020-10-20 09:50:00,11797.16,11820.0,11797.0,11805.04,272.082383,3211943.4146103202
2020-10-20 09:55:00,11805.04,11806.42,11783.5,11785.19,289.392229,3410542.40328851
2020-10-20 10:00:00,11785.2,11796.84,11774.13,11791.12,209.477097,2469969.58797864
2020-10-20 10:05:00,11791.13,11795.66,11786.42,11795.52,120.571217,1422200.2015478401
2020-10-20 10:10:00,11795.53,11805.92,11788.41,11788.78,141.848659,1672222.63424602
2020-10-20 10:15:00,11788.98,11793.73,11788.0,11788.87,117.170057,1381302.5698655902
2020-10-20 10:20:00,11788.88,11789.87,11778.93,11778.93,101.277935,1192945.7069095501
2020-10-20 10:25:00,11778.93,11795.98,11776.08,11788.56,128.482532,1514624.0374339197
2020-10-20 10:30:00,11788.74,11808.93,11787.14,11801.1,124.115791,1464702.8611701
2020-10-20 10:35:00,11801.09,11807.34,11800.28,11802.9,109.073028,1287378.0421811999
2020-10-20 10:40:00,11802.89,11838.15,11802.06,11822.13,315.336906,3727953.89652978
2020-10-20 10:45:00,11822.13,11826.5,11805.25,11810.47,238.97982,2822463.9947153996
2020-10-20 10:50:00,11810.48,11845.32,11809.63,11840.12,314.961376,3729180.48720512
2020-10-20 10:55:00,11840.13,11840.81,11820.0,11834.79,219.152216,2593620.4543946404
2020-10-20 11:00:00,11835.29,11901.33,11820.77,11895.7,1452.027134,17272879.1779238
2020-10-20 11:05:00,11895.7,11910.58,11873.42,11893.83,696.665603,8286022.24892949
2020-10-20 11:10:00,11893.59,11920.0,11893.24,11912.56,453.671922,5404393.99114032
2020-10-20 11:15:00,11912.56,11934.0,11892.77,11900.63,614.671114,7314973.499401819
2020-10-20 11:20:00,11900.63,11901.42,11870.0,11882.12,469.1083,5574001.113596
2020-10-20 11:25:00,11881.91,11883.15,11713.11,11809.64,1535.861589,18137972.455917962
2020-10-20 11:30:00,11809.24,11820.0,11776.55,11786.05,527.517074,6217342.610017699
2020-10-20 11:35:00,11787.41,11796.98,11764.85,11778.01,333.277865,3925350.0267486502
2020-10-20 11:40:00,11778.08,11801.8,11778.08,11795.08,224.853957,2652170.41113156
2020-10-20 11:45:00,11795.07,11798.05,11773.11,11794.3,243.284552,2869370.9916536
2020-10-20 11:50:00,11794.43,11794.43,11760.56,11766.05,245.892037,2893178.0019438495
2020-10-20 11:55:00,11766.05,11779.5,11759.92,11778.86,270.209127,3182755.4776552203
2020-10-20 12:00:00,11778.85,11797.5,11765.0,11789.72,322.513565,3802344.6275518
2020-10-20 12:05:00,11789.73,11800.0,11787.56,11799.88,173.39502,2046040.4285975997
2020-10-20 12:10:00,11799.87,11830.0,11799.43,11821.58,275.656813,3258699.06742454
2020-10-20 12:15:00,11821.58,11847.14,11818.13,11837.17,227.719451,2695553.85379367
2020-10-20 12:20:00,11837.18,11849.54,11831.72,11834.75,230.577353,2728825.32841675
2020-10-20 12:25:00,11834.75,11870.0,11834.66,11861.0,291.812283,3461185.4886629996
2020-10-20 12:30:00,11861.0,11865.0,11835.05,11836.6,228.034963,2699158.6430458003
2020-10-20 12:35:00,11836.45,11870.86,11836.45,11863.67,227.708825,2701462.3558877497
2020-10-20 12:40:00,11863.67,11890.0,11863.67,11881.67,283.567513,3369255.6121867104
2020-10-20 12:45:00,11881.68,11884.3,11865.04,11871.79,193.823061,2301026.67734919
2020-10-20 12:50:00,11871.78,11890.81,11862.49,11885.69,239.80407,2850236.8367583
2020-10-20 12:55:00,11885.94,11890.0,11878.02,11878.41,239.087904,2839984.14975264
2020-10-20 13:00:00,11878.42,11890.0,11846.0,11865.0,357.870788,4246136.89962
2020-10-20 13:05:00,11864.49,11875.03,11856.06,11874.28,163.042996,1936018.18654288
2020-10-20 13:10:00,11874.29,11876.42,11856.36,11863.47,183.378232,2175502.15398504
2020-10-20 13:15:00,11863.47,11871.52,11847.72,11848.12,220.800569,2616071.63758028
2020-10-20 13:20:00,11848.12,11854.87,11826.7,11839.9,331.856803,3929151.3618397
2020-10-20 13:25:00,11839.89,11864.51,11839.79,11859.24,197.093691,2337381.38405484
2020-10-20 13:30:00,11859.24,11876.0,11835.26,11869.22,264.3155,3137218.8189099994
2020-10-20 13:35:00,11869.22,11876.35,11856.01,11865.55,193.956315,2301398.35344825
2020-10-20 13:40:00,11865.55,11881.03,11865.25,11878.46,160.055073,1901207.7824275799
2020-10-20 13:45:00,11878.45,11888.0,11871.66,11882.3,260.626109,3096837.6149706994
2020-10-20 13:50:00,11882.3,11885.0,11872.31,11882.55,237.237005,2818980.57376275
2020-10-20 13:55:00,11882.55,11944.0,11881.89,11929.99,1014.300066,12100589.64437934
2020-10-20 14:00:00,11929.99,11930.73,11901.59,11913.89,401.61248,4784766.9093472
2020-10-20 14:05:00,11913.2,11916.0,11885.01,11887.93,454.341748,5401182.89630164
2020-10-20 14:10:00,11887.92,11903.53,11871.15,11901.59,215.752916,2567802.74753644
2020-10-20 14:15:00,11901.6,11934.72,11901.6,11930.05,397.470802,4741846.541400099
2020-10-20 14:20:00,11930.04,11955.0,11929.38,11938.32,783.544727,9354207.685238639
2020-10-20 14:25:00,11937.9,11937.94,11903.38,11917.14,282.33707,3364650.3903797995
2020-10-20 14:30:00,11917.14,11936.88,11915.88,11924.51,223.331416,2663117.7034061598
2020-10-20 14:35:00,11924.51,11927.1,11881.41,11903.83,306.302657,3646174.7574763102
2020-10-20 14:40:00,11903.84,11918.94,11902.61,11907.24,170.80184,2033778.5013216
2020-10-20 14:45:00,11907.28,11939.0,11901.51,11932.4,472.954078,5643477.2403272
2020-10-20 14:50:00,11932.39,11945.0,11919.97,11934.11,292.882216,3495288.5827877605
2020-10-20 14:55:00,11934.11,11934.55,11913.93,11914.85,249.293079,2970289.6423231503
2020-10-20 15:00:00,11914.28,11924.4,11897.92,11909.64,542.008611,6455127.433910039
2020-10-20 15:05:00,11909.28,11927.94,11901.13,11925.0,292.6517,3489871.5225
2020-10-20 15:10:00,11925.0,11958.0,11924.99,11950.43,481.60471,5755383.3745253
2020-10-20 15:15:00,11950.43,11974.85,11939.67,11948.74,815.111098,9739550.58111652
2020-10-20 15:20:00,11948.74,11966.08,11930.14,11960.01,265.988193,3181221.4481619303
2020-10-20 15:25:00,11960.01,11974.85,11957.63,11970.59,289.260905,3462623.6967839496
2020-10-20 15:30:00,11970.59,11985.98,11963.44,11972.39,465.439132,5572418.809565479
2020-10-20 15:35:00,11972.39,11981.09,11957.99,11968.43,357.11929,4274157.224014699
2020-10-20 15:40:00,11968.42,11974.22,11951.69,11965.39,234.470572,2805531.83750308
2020-10-20 15:45:00,11965.39,11972.03,11953.0,11954.54,205.580843,2457624.41087722
2020-10-20 15:50:00,11954.54,11968.7,11880.0,11901.24,913.608306,10873071.71569944
2020-10-20 15:55:00,11897.59,11930.0,11895.5,11926.4,523.959319,6248948.4221216
2020-10-20 16:00:00,11926.02,11948.71,11915.9,11928.92,386.360088,4608858.58094496
2020-10-20 16:05:00,11928.92,11988.0,11928.91,11979.27,647.656039,7758446.558311529
2020-10-20 16:10:00,11979.27,11983.08,11966.36,11975.63,254.122133,3043272.63961879
