candle_begin_time,open,high,low,close,volume,quote_volume
2018-11-13 00:00:00,6451.68,6455.99,6451.67,6455.2,19.556684,126242.3065568
2018-11-13 00:05:00,6455.0,6455.5,6450.0,6451.48,22.322264,144011.63975072
2018-11-13 00:10:00,6450.2,6451.48,6434.0,6445.08,63.893075,411795.979821
2018-11-13 00:15:00,6441.57,6445.09,6430.0,6442.09,71.091467,457977.62864603
2018-11-13 00:20:00,6440.75,6445.09,6440.75,6444.01,17.260894,111229.37354494001
2018-11-13 00:25:00,6445.0,6449.63,6442.25,6447.08,25.354036,163459.49841488
2018-11-13 00:30:00,6448.94,6452.38,6447.08,6450.63,22.263244,143611.94964372
2018-11-13 00:35:00,6450.63,6452.08,6448.72,6450.19,25.324746,163349.42340174
2018-11-13 00:40:00,6450.19,6451.91,6446.64,6448.42,13.015516,83929.51368472
2018-11-13 00:45:00,6449.53,6450.79,6445.37,6446.41,32.015529,206385.22630089
2018-11-13 00:50:00,6446.85,6449.99,6441.04,6441.54,24.473296,157645.71511584
2018-11-13 00:55:00,6441.54,6443.59,6441.31,6443.32,28.194934,181668.98214088
2018-11-13 01:00:00,6443.52,6445.5,6437.8,6442.59,23.503542,151423.68465378
2018-11-13 01:05:00,6443.89,6445.5,6430.06,6433.67,40.019228,257470.50660676
2018-11-13 01:10:00,6432.72,6434.91,6425.0,6432.08,28.434753,182894.60607624002
2018-11-13 01:15:00,6432.08,6443.8,6425.0,6439.45,51.96775,334643.7277375
2018-11-13 01:20:00,6438.45,6443.21,6438.45,6442.98,16.940836,109149.46753128
2018-11-13 01:25:00,6442.14,6443.21,6438.0,6438.12,22.107908,142333.36465295998
2018-11-13 01:30:00,6438.12,6439.98,6432.45,6433.3,29.260296,188240.2622568
2018-11-13 01:35:00,6433.1,6434.19,6407.0,6422.1,192.540613,1236515.0707473
2018-11-13 01:40:00,6418.55,6427.64,6412.61,6415.62,20.330771,130434.50104301999
2018-11-13 01:45:00,6413.5,6425.12,6409.27,6414.42,47.744408,306252.68556336
2018-11-13 01:50:00,6416.25,6426.87,6414.42,6416.65,34.693454,222615.7516091
2018-11-13 01:55:00,6422.45,6423.93,6416.1,6422.07,42.589309,273511.52364962996
2018-11-13 02:00:00,6421.01,6422.07,6405.0,6411.95,59.126805,379118.11731974996
2018-11-13 02:05:00,6411.93,6415.93,6391.15,6406.08,178.334009,1142421.92837472
2018-11-13 02:10:00,6412.21,6417.83,6406.15,6416.36,72.771817,466930.17572611995
2018-11-13 02:15:00,6416.36,6429.23,6413.57,6424.67,89.28367,573618.1161389
2018-11-13 02:20:00,6428.69,6435.27,6424.73,6429.78,33.000916,212188.62967847998
2018-11-13 02:25:00,6430.69,6430.91,6416.25,6420.0,40.172699,257908.72758
2018-11-13 02:30:00,6420.0,6435.57,6419.81,6434.09,30.406523,195638.30556907
2018-11-13 02:35:00,6434.09,6440.48,6434.09,6438.96,38.157261,245693.07728856
2018-11-13 02:40:00,6440.44,6442.0,6428.82,6439.96,30.14821,194153.26647159999
2018-11-13 02:45:00,6440.39,6441.74,6435.09,6436.1,27.199949,175061.5917589
2018-11-13 02:50:00,6436.95,6440.56,6434.45,6437.08,25.552172,164481.37533776
2018-11-13 02:55:00,6436.9,6442.75,6433.51,6440.0,32.671654,210405.45175999997
2018-11-13 03:00:00,6440.04,6441.96,6436.5,6439.0,22.822498,146954.064622
2018-11-13 03:05:00,6438.7,6450.0,6438.5,6446.57,43.539449,280680.10573992995
2018-11-13 03:10:00,6446.09,6469.28,6443.44,6461.4,82.327885,531953.396139
2018-11-13 03:15:00,6463.03,6472.0,6455.24,6463.0,110.942124,717018.947412
2018-11-13 03:20:00,6463.42,6465.47,6451.75,6460.5,34.21123,221021.651415
2018-11-13 03:25:00,6457.17,6460.67,6450.31,6450.89,15.268685,98496.60737965
2018-11-13 03:30:00,6452.98,6460.84,6450.0,6456.98,34.715277,224155.84928345997
2018-11-13 03:35:00,6457.19,6461.84,6447.27,6453.82,47.164384,304390.44474688
2018-11-13 03:40:00,6453.82,6454.25,6446.94,6450.89,25.481266,164376.84402674003
2018-11-13 03:45:00,6450.94,6452.12,6446.68,6448.59,15.746974,101545.77906666
2018-11-13 03:50:00,6448.58,6451.77,6445.08,6450.01,20.829912,134353.14069912
2018-11-13 03:55:00,6451.02,6452.0,6440.0,6443.01,38.206182,246162.81268782
2018-11-13 04:00:00,6446.07,6451.99,6442.16,6448.91,27.396434,176677.13718694
2018-11-13 04:05:00,6448.91,6454.24,6448.87,6452.04,25.301718,163247.69660472
2018-11-13 04:10:00,6452.04,6463.49,6452.03,6461.0,33.986348,219585.794428
2018-11-13 04:15:00,6459.28,6464.11,6456.63,6458.38,95.729541,618257.75300358
2018-11-13 04:20:00,6458.38,6458.54,6452.92,6456.6,38.104572,246025.9795752
2018-11-13 04:25:00,6456.68,6463.0,6453.85,6461.05,42.374058,273780.9074409
2018-11-13 04:30:00,6459.17,6467.06,6459.17,6465.98,57.547061,372098.14548477996
2018-11-13 04:35:00,6464.18,6465.63,6460.99,6461.47,41.911819,270811.96111393004
2018-11-13 04:40:00,6462.1,6464.67,6458.32,6459.53,52.066255,336323.53616014996
2018-11-13 04:45:00,6458.32,6459.57,6458.32,6458.37,23.448514,151439.17936218
2018-11-13 04:50:00,6458.32,6462.82,6458.32,6460.61,25.773937,166515.35512157
2018-11-13 04:55:00,6460.77,6464.0,6458.37,6458.38,31.795513,205347.50524894
2018-11-13 05:00:00,6460.27,6464.0,6458.38,6459.93,24.279524,156844.02547331998
2018-11-13 05:05:00,6459.93,6461.24,6458.32,6459.99,17.822096,115130.56193903998
2018-11-13 05:10:00,6459.99,6459.99,6458.32,6459.32,32.279054,208500.73908328
2018-11-13 05:15:00,6459.11,6462.65,6450.0,6456.25,55.205574,356420.98713749996
2018-11-13 05:20:00,6456.25,6458.97,6455.0,6455.41,32.810726,211806.68872766002
2018-11-13 05:25:00,6455.53,6459.37,6451.11,6454.71,35.091012,226502.30606652
2018-11-13 05:30:00,6455.26,6456.08,6454.48,6455.86,20.433122,131913.37499491998
2018-11-13 05:35:00,6455.86,6455.87,6455.0,6455.86,10.722859,69225.27650374
2018-11-13 05:40:00,6455.87,6462.58,6455.0,6457.52,30.619548,197726.34360096
2018-11-13 05:45:00,6456.78,6463.88,6456.01,6460.0,13.230918,85471.73028
2018-11-13 05:50:00,6460.54,6463.67,6458.77,6462.0,17.858876,115404.05671199999
2018-11-13 05:55:00,6461.8,6468.0,6460.02,6463.64,51.629809,333716.49864476005
2018-11-13 06:00:00,6463.43,6467.94,6460.45,6464.57,30.860396,199499.19016972
2018-11-13 06:05:00,6465.95,6467.91,6464.34,6466.38,32.113562,207658.49504556
2018-11-13 06:10:00,6465.84,6472.39,6464.34,6468.09,50.851197,328910.11880373
2018-11-13 06:15:00,6471.64,6473.63,6464.09,6466.91,21.715063,140429.35806533
