candle_begin_time,open,high,low,close,volume,quote_volume
2018-07-27 00:00:00,7920.0,7963.94,7920.0,7934.32,569.6882,4520088.4790240005
2018-07-27 00:15:00,7934.39,7944.32,7901.16,7908.64,420.939163,3329056.30206832
2018-07-27 00:30:00,7908.64,7925.74,7900.0,7906.98,468.013237,3700571.30469426
2018-07-27 00:45:00,7906.99,7912.31,7891.24,7908.77,387.343049,3063407.08563973
2018-07-27 01:00:00,7909.33,7934.18,7907.95,7919.0,448.668871,3553008.7894490003
2018-07-27 01:15:00,7918.0,7929.64,7902.01,7903.96,447.789047,3539306.71592612
2018-07-27 01:30:00,7904.0,7910.97,7873.69,7874.98,555.335849,4373258.70415802
2018-07-27 01:45:00,7874.98,7902.89,7861.04,7895.05,485.336364,3831754.8605982
2018-07-27 02:00:00,7892.8,7911.0,7890.34,7911.0,344.532761,2725598.6722709998
2018-07-27 02:15:00,7911.0,7918.4,7893.27,7912.0,311.822506,2467139.667472
2018-07-27 02:30:00,7914.62,7918.52,7910.0,7910.07,258.778356,2046954.9104449197
2018-07-27 02:45:00,7910.0,7910.58,7872.99,7876.48,435.486877,3430103.67695296
2018-07-27 03:00:00,7879.98,7903.86,7870.0,7893.03,432.440275,3413264.06378325
2018-07-27 03:15:00,7898.37,7908.24,7887.77,7901.69,302.889267,2393337.09216123
2018-07-27 03:30:00,7900.32,7903.17,7890.01,7894.01,184.149431,1453677.44980831
2018-07-27 03:45:00,7895.0,7911.23,7885.0,7886.35,406.106478,3202697.8227753
2018-07-27 04:00:00,7886.9,7937.18,7885.17,7926.16,563.606244,4467233.266943039
2018-07-27 04:15:00,7926.16,7954.93,7926.11,7953.0,347.754814,2765694.035742
2018-07-27 04:30:00,7953.0,7953.18,7915.5,7931.19,376.959484,2989737.2899059597
2018-07-27 04:45:00,7931.34,7947.58,7928.46,7941.15,216.184955,1716757.1553982499
2018-07-27 05:00:00,7942.61,7943.06,7930.01,7935.11,340.359137,2700787.19160007
2018-07-27 05:15:00,7937.61,7939.73,7920.0,7924.99,280.53312,2223222.1706688
2018-07-27 05:30:00,7924.99,7930.17,7915.0,7925.0,369.857782,2931122.9223499997
2018-07-27 05:45:00,7924.5,7936.1,7919.05,7927.84,221.113303,1752950.8880555201
2018-07-27 06:00:00,7927.83,7936.1,7920.0,7920.01,296.830062,2350897.05934062
2018-07-27 06:15:00,7922.88,7925.98,7893.88,7894.86,332.328958,2623690.59735588
2018-07-27 06:30:00,7894.86,7912.93,7885.77,7906.99,333.700217,2638564.27881683
2018-07-27 06:45:00,7906.99,7922.0,7902.51,7920.19,217.774799,1724817.7852918098
