candle_begin_time,open,high,low,close,volume,quote_volume
2020-06-02 00:00:00,10202.71,10228.99,10170.05,10186.0,1032.890796,10521025.648055999
2020-06-02 00:05:00,10186.0,10198.89,10131.89,10163.36,1070.753585,10882454.1556456
2020-06-02 00:10:00,10161.66,10184.8,10155.14,10179.85,674.057598,6861805.2390003
2020-06-02 00:15:00,10177.97,10190.0,10155.3,10160.69,737.113092,7489577.62275348
2020-06-02 00:20:00,10160.89,10167.94,10148.79,10155.58,638.662356,6485986.64934648
2020-06-02 00:25:00,10155.14,10198.91,10151.02,10198.85,677.98642,6914681.799617
2020-06-02 00:30:00,10198.77,10199.98,10152.17,10165.67,610.798888,6209179.931774961
2020-06-02 00:35:00,10165.6,10190.0,10160.0,10173.61,577.37105,5873947.8879905
2020-06-02 00:40:00,10174.01,10174.14,10160.0,10163.98,497.811028,5059741.33237144
2020-06-02 00:45:00,10162.58,10176.29,10145.12,10147.44,423.303308,4295444.91973152
2020-06-02 00:50:00,10147.44,10149.99,10125.66,10130.01,653.254775,6617477.40329775
2020-06-02 00:55:00,10130.01,10130.76,10088.45,10108.49,1442.254997,14579020.21462453
2020-06-02 01:00:00,10108.79,10130.0,10105.0,10111.91,825.406067,8346431.86295797
2020-06-02 01:05:00,10111.91,10112.48,10081.46,10092.26,688.418298,6947696.452173481
2020-06-02 01:10:00,10092.26,10096.23,10067.84,10088.67,748.27892,7549139.091836399
2020-06-02 01:15:00,10088.7,10105.04,10086.0,10100.0,891.900377,9008193.8077
2020-06-02 01:20:00,10100.5,10130.5,10090.0,10115.0,1195.262952,12090084.75948
2020-06-02 01:25:00,10115.12,10130.05,10085.0,10087.53,540.482623,5452134.67399119
2020-06-02 01:30:00,10086.96,10099.85,10061.0,10073.2,572.963023,5771571.1232836
2020-06-02 01:35:00,10073.17,10079.78,10059.97,10065.77,330.396286,3325693.02373022
2020-06-02 01:40:00,10065.78,10091.36,10058.41,10089.34,295.267657,2979055.78247638
2020-06-02 01:45:00,10089.33,10120.0,10078.43,10117.46,623.726157,6310524.444401219
2020-06-02 01:50:00,10117.49,10125.0,10110.0,10114.95,359.6809,3638154.3194550006
2020-06-02 01:55:00,10114.94,10125.0,10097.94,10125.0,282.613816,2861464.8869999996
2020-06-02 02:00:00,10124.99,10125.0,10087.0,10092.51,295.419759,2981526.8719050903
2020-06-02 02:05:00,10092.51,10107.94,10090.0,10103.6,277.214032,2800859.6937152
2020-06-02 02:10:00,10103.73,10108.98,10093.46,10101.25,365.657368,3693596.48851
2020-06-02 02:15:00,10101.25,10119.83,10101.24,10117.11,331.299648,3351794.98177728
2020-06-02 02:20:00,10117.21,10119.16,10107.9,10109.64,246.94364,2496511.3006896
2020-06-02 02:25:00,10109.64,10112.64,10091.16,10100.0,264.908329,2675574.1229
2020-06-02 02:30:00,10100.0,10117.1,10090.0,10116.23,665.852505,6735917.0866561495
2020-06-02 02:35:00,10116.23,10116.24,10051.0,10099.56,655.325677,6618500.99440212
2020-06-02 02:40:00,10099.92,10100.0,10085.06,10100.0,425.784186,4300420.2786
2020-06-02 02:45:00,10100.0,10104.36,10087.9,10088.8,538.174995,5429539.889555999
2020-06-02 02:50:00,10088.4,10093.18,10080.44,10085.88,245.462343,2475703.7360168397
2020-06-02 02:55:00,10085.88,10097.01,10085.88,10090.76,173.069719,1746404.99769644
2020-06-02 03:00:00,10090.34,10103.5,10089.0,10102.31,249.521548,2520744.0295758797
2020-06-02 03:05:00,10102.76,10105.91,10060.3,10060.33,378.420873,3807038.8612680896
2020-06-02 03:10:00,10060.3,10075.43,10056.08,10060.34,255.570099,2571122.08977366
2020-06-02 03:15:00,10060.42,10060.42,10041.59,10053.49,529.64424,5324773.0703976
2020-06-02 03:20:00,10053.49,10076.43,10049.48,10075.77,261.169631,2631485.13294087
2020-06-02 03:25:00,10075.77,10080.0,10066.83,10067.86,231.043098,2326109.56463028
2020-06-02 03:30:00,10068.39,10076.0,10064.7,10068.63,222.459465,2239862.0430829497
2020-06-02 03:35:00,10068.0,10070.0,10062.0,10068.78,122.907513,1237528.70874414
2020-06-02 03:40:00,10068.31,10079.56,10066.47,10075.45,178.535976,1798830.2993892003
2020-06-02 03:45:00,10075.49,10100.56,10074.24,10099.0,267.430628,2700781.912172
2020-06-02 03:50:00,10099.0,10103.0,10081.76,10087.57,159.741948,1611408.08238636
2020-06-02 03:55:00,10087.37,10097.83,10086.59,10096.86,113.716428,1148178.85321608
2020-06-02 04:00:00,10096.87,10110.0,10095.0,10096.13,252.867924,2552987.4335341197
2020-06-02 04:05:00,10096.24,10097.8,10075.58,10079.16,205.201804,2068261.8148046401
2020-06-02 04:10:00,10079.48,10092.99,10077.0,10085.37,179.266646,1807970.4535690201
2020-06-02 04:15:00,10085.37,10085.53,10070.23,10076.32,190.959553,1924169.56308496
2020-06-02 04:20:00,10076.36,10099.44,10070.03,10097.21,162.556202,1641364.10839642
2020-06-02 04:25:00,10096.76,10108.28,10091.91,10098.44,225.281399,2274990.69091756
2020-06-02 04:30:00,10098.64,10115.08,10098.03,10113.0,253.919451,2567887.4079630002
2020-06-02 04:35:00,10113.0,10113.69,10097.01,10098.36,184.042413,1858526.5417426801
2020-06-02 04:40:00,10098.31,10102.7,10090.69,10101.3,135.213166,1365828.7537158
2020-06-02 04:45:00,10100.0,10104.53,10086.61,10088.89,129.516548,1306678.20595172
2020-06-02 04:50:00,10088.88,10095.64,10082.85,10091.21,167.387601,1689143.4330872097
2020-06-02 04:55:00,10091.18,10096.15,10089.37,10093.31,141.780211,1431031.62148841
2020-06-02 05:00:00,10093.97,10095.0,10076.46,10089.14,388.436315,3918988.3631190998
2020-06-02 05:05:00,10089.55,10091.81,10078.68,10082.22,133.709024,1348083.7959532798
2020-06-02 05:10:00,10082.38,10098.0,10080.0,10095.0,153.119917,1545745.5621149999
2020-06-02 05:15:00,10095.01,10095.17,10082.01,10083.78,155.012094,1563107.85323532
2020-06-02 05:20:00,10083.79,10096.65,10082.33,10093.95,112.552113,1136095.4010163501
2020-06-02 05:25:00,10094.23,10103.7,10093.98,10102.37,302.58081,3056783.2975197
2020-06-02 05:30:00,10102.36,10120.0,10099.1,10119.26,371.528486,3759593.34724036
2020-06-02 05:35:00,10119.01,10120.0,10097.17,10100.68,211.23305,2133597.443474
2020-06-02 05:40:00,10100.68,10113.4,10097.01,10111.98,156.027193,1577743.85507214
2020-06-02 05:45:00,10111.96,10123.11,10070.11,10076.0,463.283491,4668044.455316001
2020-06-02 05:50:00,10074.81,10091.57,10071.18,10080.67,201.040599,2026623.93512133
2020-06-02 05:55:00,10080.86,10092.39,10073.92,10085.55,251.924177,2540793.88334235
2020-06-02 06:00:00,10086.43,10088.91,10080.0,10083.07,146.377147,1475931.01960129
2020-06-02 06:05:00,10082.72,10095.58,10082.28,10088.04,198.703066,2004524.4779306403
2020-06-02 06:10:00,10088.01,10128.33,10088.01,10122.48,483.421669,4893426.17601912
2020-06-02 06:15:00,10120.8,10134.27,10113.33,10122.54,494.045055,5000990.831039701
2020-06-02 06:20:00,10123.06,10128.29,10112.73,10116.45,278.013406,2812508.7211287
2020-06-02 06:25:00,10116.45,10118.0,10106.33,10108.92,193.711866,1958217.7564447199
2020-06-02 06:30:00,10108.99,10112.41,10096.17,10099.98,236.398049,2387615.5669390196
2020-06-02 06:35:00,10099.99,10107.1,10091.64,10092.51,217.111411,2191199.08663161
2020-06-02 06:40:00,10092.52,10102.01,10084.82,10097.02,208.938866,2109659.90877932
2020-06-02 06:45:00,10096.42,10099.75,10090.0,10098.93,166.106167,1677494.55310131
2020-06-02 06:50:00,10098.9,10111.62,10098.01,10101.77,182.463136,1843200.63335072
2020-06-02 06:55:00,10101.85,10101.85,10095.0,10100.11,154.683576,1562321.13279336
2020-06-02 07:00:00,10100.03,10100.03,10092.43,10094.33,123.016911,1241773.29521463
2020-06-02 07:05:00,10094.19,10109.69,10090.0,10109.69,219.867363,2222790.88104747
2020-06-02 07:10:00,10109.69,10111.88,10101.46,10106.06,128.657617,1300221.5968590197
2020-06-02 07:15:00,10106.25,10106.66,10095.0,10105.49,168.722316,1705021.6771148401
2020-06-02 07:20:00,10105.57,10118.0,10104.48,10115.72,232.099476,2347853.31136272
2020-06-02 07:25:00,10116.81,10117.99,10105.1,10108.84,184.611404,1866207.14521136
2020-06-02 07:30:00,10108.27,10110.0,10104.0,10105.0,166.809511,1685610.1086549999
2020-06-02 07:35:00,10105.01,10110.0,10104.09,10105.86,170.901278,1727104.38928908
2020-06-02 07:40:00,10105.87,10109.99,10090.01,10101.61,203.500302,2055680.6856862202
2020-06-02 07:45:00,10102.02,10114.84,10100.31,10111.12,157.6011,1593523.6342320002
2020-06-02 07:50:00,10111.3,10128.38,10110.3,10125.42,266.656761,2700011.7009646203
2020-06-02 07:55:00,10125.42,10128.94,10116.17,10118.86,367.196785,3715612.8598651
2020-06-02 08:00:00,10119.12,10130.0,10118.0,10129.99,248.391194,2516200.3113080603
2020-06-02 08:05:00,10130.0,10154.0,10129.85,10152.07,586.12891,5950421.7233437
2020-06-02 08:10:00,10154.08,10156.78,10128.59,10129.11,352.475187,3570259.94139357
2020-06-02 08:15:00,10128.9,10130.6,10120.44,10126.27,193.748922,1961953.89638094
2020-06-02 08:20:00,10127.06,10145.0,10125.85,10128.43,295.442119,2992364.82134317
2020-06-02 08:25:00,10127.66,10142.39,10125.81,10128.0,256.403773,2596857.412944
2020-06-02 08:30:00,10128.0,10132.55,10118.0,10118.88,215.882031,2184484.36584528
2020-06-02 08:35:00,10118.87,10120.95,10107.37,10112.37,234.073985,2367042.7436944502
2020-06-02 08:40:00,10111.57,10118.18,10105.0,10117.3,194.728125,1970122.8590624998
2020-06-02 08:45:00,10117.6,10126.28,10107.91,10118.71,192.452631,1947372.3618260098
2020-06-02 08:50:00,10118.7,10121.15,10102.0,10104.06,231.592841,2340027.96103446
2020-06-02 08:55:00,10103.9,10121.81,10102.52,10107.48,191.856864,1939189.41574272
2020-06-02 09:00:00,10107.25,10125.37,10103.12,10116.86,243.222576,2460648.75023136
2020-06-02 09:05:00,10117.02,10123.05,10111.72,10115.01,142.16921,1438042.9808421
2020-06-02 09:10:00,10115.73,10119.0,10108.99,10110.01,135.296929,1367853.30515929
2020-06-02 09:15:00,10110.0,10125.0,10108.99,10124.23,183.090486,1853650.19107578
2020-06-02 09:20:00,10124.24,10128.32,10112.72,10118.52,328.829648,3327269.3698809603
2020-06-02 09:25:00,10118.58,10126.97,10115.0,10119.67,128.333766,1298695.36177722
2020-06-02 09:30:00,10119.39,10120.0,10103.14,10109.59,228.226742,2307278.7886557803
2020-06-02 09:35:00,10109.38,10120.0,10101.0,10117.0,204.106754,2064948.030218
2020-06-02 09:40:00,10117.0,10124.0,10104.0,10107.76,224.804076,2272265.64722976
2020-06-02 09:45:00,10108.31,10117.12,10107.72,10111.0,150.208917,1518762.359787
2020-06-02 09:50:00,10111.0,10114.3,10103.78,10103.78,105.705216,1068022.24731648
2020-06-02 09:55:00,10103.4,10110.0,10090.0,10100.55,433.127041,4374821.33397255
2020-06-02 10:00:00,10100.55,10119.07,10096.48,10114.47,275.87095,2790288.4476464996
2020-06-02 10:05:00,10114.45,10119.9,10111.01,10115.6,126.479817,1279419.2368452
2020-06-02 10:10:00,10115.23,10123.86,10113.64,10115.25,207.057654,2094439.9346235
2020-06-02 10:15:00,10115.08,10115.54,10103.3,10112.5,152.934227,1546547.3705375
2020-06-02 10:20:00,10112.51,10118.68,10106.6,10110.0,115.120174,1163864.9591400002
2020-06-02 10:25:00,10109.85,10113.0,10104.96,10109.01,190.089837,1921620.0631313699
2020-06-02 10:30:00,10108.76,10111.0,10100.76,10110.0,251.138806,2539013.3286599996
2020-06-02 10:35:00,10110.0,10130.0,10110.0,10125.56,342.154011,3464500.96762116
2020-06-02 10:40:00,10125.56,10134.52,10120.6,10131.48,303.992924,3079898.22964752
2020-06-02 10:45:00,10131.48,10132.0,10119.38,10126.09,190.564819,1929676.50802771
2020-06-02 10:50:00,10126.77,10140.0,10122.4,10123.86,270.813236,2741675.2874109605
2020-06-02 10:55:00,10123.86,10143.0,10123.52,10141.25,243.457871,2468967.13427875
2020-06-02 11:00:00,10140.77,10147.53,10122.13,10124.24,369.087427,3736729.69193048
2020-06-02 11:05:00,10124.24,10129.09,10116.12,10120.74,294.853478,2984135.38893372
2020-06-02 11:10:00,10120.73,10120.73,10105.78,10113.97,208.787033,2111665.78815101
2020-06-02 11:15:00,10113.97,10123.53,10110.02,10121.1,178.778118,1809431.2100898002
2020-06-02 11:20:00,10122.76,10125.48,10108.43,10119.63,193.798983,1961174.0023362897
2020-06-02 11:25:00,10119.18,10121.77,10108.58,10108.58,168.056175,1698809.2894815
2020-06-02 11:30:00,10108.88,10120.05,10105.5,10115.45,219.822311,2223601.59580495
2020-06-02 11:35:00,10115.44,10116.56,10107.01,10114.42,341.333334,3452388.7000762797
2020-06-02 11:40:00,10114.43,10114.97,10104.0,10106.99,226.081435,2285002.8027306497
2020-06-02 11:45:00,10107.3,10111.25,10100.0,10110.59,257.792862,2606437.93260858
2020-06-02 11:50:00,10110.59,10116.02,10105.88,10113.0,154.07264,1558136.60832
2020-06-02 11:55:00,10113.0,10119.49,10104.0,10115.56,225.08756,2276886.7184336
2020-06-02 12:00:00,10116.68,10128.0,10110.97,10120.42,247.610784,2505925.13060928
2020-06-02 12:05:00,10120.45,10124.73,10112.85,10123.38,160.626695,1626085.0716291
2020-06-02 12:10:00,10122.86,10129.82,10117.01,10128.64,181.8734,1842130.1941759998
2020-06-02 12:15:00,10127.92,10136.82,10120.92,10131.61,371.525387,3764150.3261830704
2020-06-02 12:20:00,10131.84,10134.06,10112.99,10117.25,244.093774,2469557.7350014998
2020-06-02 12:25:00,10117.25,10119.68,10110.0,10110.1,306.25354,3096253.914754
2020-06-02 12:30:00,10111.37,10120.8,10110.1,10117.52,148.968507,1507191.84894264
2020-06-02 12:35:00,10117.48,10123.81,10114.13,10123.0,88.386187,894733.371001
2020-06-02 12:40:00,10123.0,10129.7,10113.0,10116.99,311.433465,3150769.25107035
2020-06-02 12:45:00,10117.0,10128.03,10111.05,10123.8,270.981353,2743361.0215014
2020-06-02 12:50:00,10123.34,10128.0,10117.0,10118.27,107.579081,1088514.1879098702
2020-06-02 12:55:00,10118.69,10133.0,10117.23,10123.71,144.846037,1466379.2732372698
2020-06-02 13:00:00,10123.71,10137.0,10122.0,10136.41,138.101782,1399856.28408262
2020-06-02 13:05:00,10136.41,10138.67,10130.0,10135.0,193.368908,1959793.88258
2020-06-02 13:10:00,10135.0,10144.0,10131.89,10139.66,232.759548,2360102.67847368
2020-06-02 13:15:00,10140.31,10145.46,10125.83,10131.67,214.294856,2171164.7636895203
2020-06-02 13:20:00,10131.94,10168.0,10130.0,10167.99,368.296777,3744837.94556823
2020-06-02 13:25:00,10168.0,10175.39,10158.03,10162.0,446.410709,4536425.624858
2020-06-02 13:30:00,10162.01,10175.46,10150.0,10172.4,349.20479,3552250.8057959997
2020-06-02 13:35:00,10172.23,10190.0,10171.96,10182.43,500.856563,5099936.89278809
2020-06-02 13:40:00,10182.89,10188.47,10175.76,10178.36,233.215174,2373747.99843464
2020-06-02 13:45:00,10178.29,10179.49,10170.39,10176.92,201.526153,2050915.5369887599
2020-06-02 13:50:00,10176.93,10180.0,10160.15,10161.52,174.793404,1776166.6706140803
