candle_begin_time,open,high,low,close,volume,quote_volume
2017-10-21 00:00:00,6013.72,6013.82,6003.0,6003.0,0.983362,5903.122085999999
2017-10-21 00:05:00,5990.02,6000.0,5981.01,5981.04,4.900137,29307.91540248
2017-10-21 00:10:00,5981.05,5990.01,5960.0,5990.01,8.112218,48592.26694218
2017-10-21 00:15:00,5990.01,6000.0,5975.02,5980.01,3.239445,19371.91349445
2017-10-21 00:20:00,5999.98,5999.99,5975.03,5975.03,1.236229,7386.505361869999
2017-10-21 00:25:00,5996.8,5998.98,5975.01,5984.97,4.513941,27015.80146677
2017-10-21 00:30:00,5984.98,5985.02,5960.01,5984.7,6.378586,38173.9236342
2017-10-21 00:35:00,5984.6,5984.6,5964.01,5970.02,4.4497,26564.797994
2017-10-21 00:40:00,5970.02,5983.77,5970.01,5970.01,3.802031,22698.16309031
2017-10-21 00:45:00,5960.01,5970.0,5960.0,5960.01,3.680137,21933.653321370002
2017-10-21 00:50:00,5969.97,5969.97,5960.05,5969.95,2.565563,15316.28283185
2017-10-21 00:55:00,5969.96,5982.97,5961.01,5982.8,4.408761,26376.735310800002
2017-10-21 01:00:00,5982.78,5982.8,5962.01,5981.98,5.65329,33817.8677142
2017-10-21 01:05:00,5981.98,5981.99,5967.13,5981.79,5.332601,31898.499335790002
2017-10-21 01:10:00,5981.78,5985.0,5968.13,5985.0,8.107861,48525.548085
2017-10-21 01:15:00,5984.99,6029.99,5984.99,6000.4,1.871333,11228.7465332
2017-10-21 01:20:00,6006.01,6029.98,6003.01,6029.97,7.830586,47218.19866242001
2017-10-21 01:25:00,6004.22,6017.0,6003.01,6012.01,6.086912,36594.57581312
2017-10-21 01:30:00,6012.02,6052.48,6008.01,6052.48,2.441965,14779.9443232
2017-10-21 01:35:00,6052.5,6100.0,6052.49,6060.02,7.031066,42608.400581320006
2017-10-21 01:40:00,6060.03,6096.86,6060.02,6080.0,2.959608,17994.41664
2017-10-21 01:45:00,6096.81,6096.82,6060.01,6060.01,5.868533,35563.36866533
2017-10-21 01:50:00,6084.92,6084.93,6070.01,6074.0,5.549012,33704.698888
2017-10-21 01:55:00,6074.04,6084.5,6065.0,6065.0,11.822844,71705.54886
2017-10-21 02:00:00,6064.99,6082.98,6060.0,6078.96,4.800268,29180.63716128
2017-10-21 02:05:00,6078.94,6078.99,6070.0,6077.99,5.105187,31029.27553413
2017-10-21 02:10:00,6077.99,6079.0,6071.02,6071.02,7.383721,44826.71786542
2017-10-21 02:15:00,6071.05,6096.0,6071.04,6088.88,8.502362,51769.86193456
2017-10-21 02:20:00,6088.89,6096.0,6078.99,6078.99,10.308693,62666.44166007
2017-10-21 02:25:00,6064.02,6064.04,6060.12,6060.2,5.260858,31881.851651599998
2017-10-21 02:30:00,6060.21,6060.32,6060.2,6060.32,3.871649,23463.43186768
2017-10-21 02:35:00,6060.32,6084.0,6060.31,6082.99,6.136212,37326.51623388
2017-10-21 02:40:00,6066.22,6082.0,6066.22,6067.11,2.621967,15907.76220537
2017-10-21 02:45:00,6067.19,6082.0,6067.19,6070.39,7.533359,45730.427140010004
2017-10-21 02:50:00,6082.0,6095.99,6070.39,6095.9,4.611162,28109.1824358
2017-10-21 02:55:00,6072.47,6095.81,6072.47,6092.76,2.47041,15051.615231600003
